"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","MHL4","6951","0.0000","0.1086","MILLERHILL EMU DEPOT","HLJ3","","","false","",""
"QL","MHY","5801","6.0532","7.0197","NIDDRIE WEST JN FOR NIDDRIE NORTH - NIDDRIE SOUTH JN","HLJ3","","","false","",""
"QL","MLA","5802","0.0000","0.1619","MARYHILL PARK JN - ANNIESLAND BAY PLATFORM","HLJ5","","","false","",""
"QL","MLE","5803","0.0195","0.0616","MILLERHILL SOUTH JN- MILLERHILL EAST JN","HLJ3","","","false","",""
"QL","MLG1","5804","-0.0078","1.0577","FORT WILLIAM JN. - MALLAIG (FORT WILLIAM JN  - COM FORMER BANAVIE JN.)","HLJ5","","","false","",""
"QL","MLG2","5810","0.0000","39.0866","FORT WILLIAM JN. - MALLAIG (COM FORMER BANAVIE JN. - MALLAIG)","HLJ5","","","false","",""
"QL","MRL1","3918","5.1122","8.0560","COWLAIRS W JN - KNIGHTSWOOD N JN (COM EX MARYHILL PARK JN-COWLAIRS WEST JN)","HLJ5","","","false","",""
"QL","MRL2","5815","4.0799","5.1517","COWLAIRS W JN - KNIGHTSWOOD N JN (COM EX MARYHILL PARK JN -KNIGHTWOOD N.J.)","HLJ5","","","false","",""
"QL","MSK","5816","0.0000","0.1247","MISK BRANCH (CLOSED)","HLJ5","","","false","",""
"QL","MTL1","5818","0.0000","6.0703","THORNTON NORTH JCN - MILEAGE CHANGE (METHIL BRANCH)","HLJ3","","","false","",""
"QL","MTL2","5819","6.0880","7.0748","MILEAGE CHANGE - METHIL BRB/FPA BOUNDARY (METHIL BRANCH)","HLJ3","","","false","",""
"QL","NBE","5821","24.1678","35.0835","END OF LINE BATHGATE YARD - NEWBRIDGE JUNCTION","HLJ3","","","false","",""
"QL","NBK","5822","18.0319","22.0531","DREM JN - NORTH BERWICK STN","HLJ3","","","false","",""
